CNT: Country code 3-character,STRATUM: Stratum ID 7-character (cnt + region ID + original stratum ID),WEALTH: Wealth - mean (region),WEALTH: Wealth - median (region),WEALTH: Wealth Inequality (region),"ESCS: Index of economic, social and cultural status (region)",ST57Q01: Out-of-School Study Time - Homework - mean (region),ST69Q01: Min in <class period> - <test lang> - mean (region),ST69Q02: Min in <class period> - <Maths> - mean (region),ST69Q03: Min in <class period> - <Science> - mean (region),IC05Q01: Internet at School - mean (region),IC06Q01: Internet out-of-school - Weekday - mean (region),IC07Q01: Internet out-of-school - Weekend - mean (region),ATSCHL: Attitude towards School: Learning Outcomes - mean (region),ICTRES: ICT resources - mean (region),INSTMOT: Instrumental Motivation for Mathematics - mean (region),INTMAT: Mathematics Interest - mean (region),LMINS: Learning time (minutes per week) - <test language> - mean (region),MMINS: Learning time (minutes per week) - <Mathematics> - mean (region),SMINS: Learning time (minutes per week) - <Science> - mean (region),MATWKETH: Mathematics Work Ethic - mean (region),PERSEV: Perseverance - mean (region),PARED: Highest parental education in years - mean (region),OUTHOURS: Out-of-School Study Time - mean (region),OPENPS: Openness for Problem Solving - mean (region),TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region),TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region),TEACHSUP: Teacher Support - mean (region),Math (region),Math.ChangeRel (region),Math.Quantity (region),Math.SpaceShape (region),Math.UncData (region),Mean.Employ (region),Math.Formulate (region),Math.Interpret (region),Reading (region),Science (region),WEALTH: Wealth - mean (region) - scaled,WEALTH: Wealth - median (region) - scaled,WEALTH: Wealth Inequality (region) - scaled,"ESCS: Index of economic, social and cultural status (region) - scaled",ST57Q01: Out-of-School Study Time - Homework - mean (region) - scaled,ST69Q01: Min in <class period> - <test lang> - mean (region) - scaled,ST69Q02: Min in <class period> - <Maths> - mean (region) - scaled,ST69Q03: Min in <class period> - <Science> - mean (region) - scaled,IC05Q01: Internet at School - mean (region) - scaled,IC06Q01: Internet out-of-school - Weekday - mean (region) - scaled,IC07Q01: Internet out-of-school - Weekend - mean (region) - scaled,ATSCHL: Attitude towards School: Learning Outcomes - mean (region) - scaled,ICTRES: ICT resources - mean (region) - scaled,INSTMOT: Instrumental Motivation for Mathematics - mean (region) - scaled,INTMAT: Mathematics Interest - mean (region) - scaled,LMINS: Learning time (minutes per week) - <test language> - mean (region) - scaled,MMINS: Learning time (minutes per week) - <Mathematics> - mean (region) - scaled,SMINS: Learning time (minutes per week) - <Science> - mean (region) - scaled,MATWKETH: Mathematics Work Ethic - mean (region) - scaled,PERSEV: Perseverance - mean (region) - scaled,PARED: Highest parental education in years - mean (region) - scaled,OUTHOURS: Out-of-School Study Time - mean (region) - scaled,OPENPS: Openness for Problem Solving - mean (region) - scaled,TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region) - scaled,TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region) - scaled,TEACHSUP: Teacher Support - mean (region) - scaled,Math (region) - scaled,Math.ChangeRel (region) - scaled,Math.Quantity (region) - scaled,Math.SpaceShape (region) - scaled,Math.UncData (region) - scaled,Mean.Employ (region) - scaled,Math.Formulate (region) - scaled,Math.Interpret (region) - scaled,Reading (region) - scaled,Science (region) - scaled
Portugal,PRT0027,-0.0598947368421053,-0.13,-0.0481060470360323,-0.953829787234043,3.54545454545455,89.2241379310345,89.2241379310345,81.5,2.67368421052632,3.68421052631579,4.31578947368421,0.33953125,-0.253157894736842,0.474576271186441,0.528135593220339,257.368421052632,333.157894736842,300.708333333333,0.523766666666667,0.768214516129032,9.64516129032258,7.50877192982456,0.142216393442623,0.79605,0.540143548387097,0.78258064516129,472.19,469.9,466.93,472.85,471.07,474.25,468.61,470.45,456.79,455.43,0.166041333037241,0.199029126213592,0.153775467462033,0.0361528745343201,-0.316547596700639,0.12699813441554,0.12699813441554,0.223805953362825,-0.482921589688507,-0.472610096670247,-0.469132144588698,-0.109232954545455,0.213822072233791,0.0951275031529731,0.142934705632407,-0.215870915199023,-0.0497076023391813,0.0123661753599152,0.223979207656246,0.113965307285837,-0.0837173579109063,-0.310703228659885,0.144219042145008,0.113876769761811,0.0469139682734371,0.175481179056934,-0.0257054834085706,0.0592855043594683,-0.00743956817648439,-0.0748912621755733,-0.000387632251003245,-0.0273144333340756,-0.0504683251082687,0.000145067698259171,0.0147148413702611,-0.061186024742581
Portugal,PRT0028,0.189218241042345,0.31,-0.0489640183655682,-1.13736156351792,3.7720207253886,80.186170212766,81.6763005780347,77.0512820512821,4.95114006514658,6.60586319218241,7.41042345276873,0.170585365853659,-0.0521498371335505,0.245527638190955,0.194773869346734,240.497237569061,279.545454545455,226.741071428571,0.321559183673469,0.4817645,8.23762376237624,7.82142857142857,0.120197989949749,0.554472222222222,0.456227135678392,0.58505,481.46,484.99,470.15,485.71,478.68,484.78,465.15,486.48,480.27,477.2,0.21186147020783,0.284466019417476,0.147600553063496,-0.00320488155786453,-0.304824386127105,0.0174584304601538,0.0355187338551894,0.154558457962522,-0.459682244233198,-0.442797314365486,-0.437457282980873,-0.160428677014043,0.263182850362839,0.0119882534268438,0.0500762867261097,-0.24197719525097,-0.148989898989899,-0.13864031106825,0.187141875623674,0.0398495433258298,-0.195426685525695,-0.302821128451381,0.13714303755174,0.032690650340323,0.00998412885438316,0.104051460361613,-0.00587278834428018,0.0839238480880383,0.000117343346632159,-0.048630822323416,0.0169646114556732,-0.0038638843729818,-0.0574378084399235,0.0389023210831722,0.0697314775762687,-0.00610974776734896
Portugal,PRT0029,-0.242857142857143,-0.22,-0.0502936870209285,-1.29371428571429,4.08333333333333,88.0434782608696,88.0434782608696,90,1.71428571428571,3.91428571428571,4.42857142857143,-0.06,-0.338571428571429,0.227826086956522,0.113913043478261,209.347826086957,256.304347826087,239.318181818182,0.19194347826087,0.581739130434783,8.32352941176471,8.45833333333333,-0.249813043478261,0.311160869565217,0.140569565217391,0.344347826086957,502.26,507.71,495.86,507.07,497.91,506.83,493.25,514.17,500.63,512.33,0.132388479573466,0.181553398058252,0.138030780924711,-0.0367341832905291,-0.288716142353942,0.112688599930203,0.112688599930203,0.356114568493664,-0.492711370262391,-0.470262390670554,-0.46797777452844,-0.23030303030303,0.192847398167999,0.00556300796969944,0.0275523797989585,-0.290177445126566,-0.192028985507246,-0.112963745511455,0.163529016661967,0.0657168698892034,-0.188608776844071,-0.286764705882353,0.0182334275546291,-0.0490780649575975,-0.128930095577475,0.0170103404486909,0.0386277572152928,0.12102014825458,0.0604552921849332,-0.00501317106042354,0.06081265961328,0.0452419660156337,-0.000835935139490374,0.105851063829787,0.117437555649281,0.0827662104384346
Portugal,PRT0030,0.00386138613861385,0.04,-0.0474654341392928,-0.890808080808081,3.01538461538462,88.0952380952381,87.9310344827586,74.6590909090909,4.0873786407767,6.16504854368932,6.71844660194175,-0.0811764705882353,-0.390693069306931,-0.122058823529412,-0.0895588235294118,229.180327868852,260.892857142857,225,-0.0798691176470588,0.0381405797101449,9.85858585858586,6.90769230769231,-0.183350724637681,0.389343076923077,0.227312307692308,0.335820895522388,463.44,465.49,471.05,447.32,463.43,465.81,440.72,473.86,466.28,476.7,0.177768198193967,0.232038834951456,0.15838602921834,0.0496676620019126,-0.343974997430603,0.113315926460928,0.111325787122075,0.117322281827043,-0.468496136318605,-0.447295423023578,-0.444539952897219,-0.236720142602496,0.180048086664055,-0.121436959538806,-0.0291250204817303,-0.259488854361544,-0.183531746031746,-0.142194763028194,0.114011309909083,-0.0749332247379894,-0.0667789001122335,-0.325856496444732,0.0395922728291027,-0.0228036696817643,-0.0907564481708968,0.0139268885060095,-0.0444256648338717,0.0520850341246775,0.00222952358601269,-0.127024157154234,-0.0178082816490331,-0.0461105048660446,-0.106647195085104,0.00838974854932306,0.0369511223581236,-0.00737470589723488
Qatar,QAT0001,1.03181640277531,0.94,-0.0718127780849548,0.294820220719117,3.56716981132076,52.1031426269138,52.1616526273566,52.1414634146342,97,97,97,-0.616108490566038,0.25896947935368,0.210345117845118,0.572230534774176,213.593808630394,253.456328818309,251.988528678304,0.583785460281044,0.173534400465658,13.6988206301707,9.57719958918179,0.431172357247438,1.34588708381171,0.529663766456783,0.331188929680881,332.9,314.32,327.38,339.95,338.77,328.93,338.92,328.78,345.94,341.24,0.366843212540814,0.406796116504854,-0.0168444936681887,0.303921559895447,-0.315423984012797,-0.322906419671722,-0.322197281475313,-0.233180789916919,0.479591836734694,0.479591836734694,0.479529170931423,-0.398820754716981,0.339583228217821,-0.000782171381082386,0.155217419157152,-0.283607259372698,-0.197303094780909,-0.0870968347741517,0.234913185943497,-0.0399015755994573,0.238001637315139,-0.258557993550039,0.237080167512112,0.298658414660304,0.0423020377661523,0.0122519078122797,-0.323709377206307,-0.194739248277439,-0.334944848627083,-0.346276367646158,-0.302056731120029,-0.350945371133332,-0.311703091952865,-0.342383945841393,-0.2450208538357,-0.350077162445923
Qatar,QAT0002,1.4339911308204,1.36,-0.0673951282047456,0.505948945615982,3.15221987315011,52.3061674008811,52.1812227074236,52.1937639198218,97,97,97,-0.511531365313653,0.411886160714286,0.17492119089317,0.442146596858639,213.220207253886,255.128463476071,264.387640449438,0.676912478031635,0.218634363636364,13.7696506550218,8.80859375,0.42044116575592,1.28551378708552,0.56257242582897,0.378307155322862,350.57,334.77,342.04,358.52,357.22,348.43,353.56,347.28,373.21,342.62,0.440816481063653,0.488349514563107,0.0149498203303443,0.349197386386071,-0.336894732665864,-0.320445769852069,-0.321960093111319,-0.232366694927269,0.479591836734694,0.479591836734694,0.479529170931423,-0.367130716761713,0.377134391444163,-0.0136402210914084,0.118982338957838,-0.284185365951434,-0.194206549118388,-0.0617836589829506,0.251878685060051,-0.0282324604423495,0.243623067858876,-0.277934611344538,0.233631508743105,0.278368991837686,0.0567844431369571,0.0292904873212019,-0.285905307973728,-0.16134931260817,-0.300539779394508,-0.308355965775663,-0.259987230937614,-0.307518428612788,-0.282213717393494,-0.297654738878143,-0.181123764000187,-0.346585878007438
Qatar,QAT0003,0.110303605313093,0.06,-0.0543799674785849,0.492884250474383,5.06644518272425,51.9526813880126,52.0162866449511,52.1835443037975,97,97,97,0.111931464174455,0.194307400379507,0.49785100286533,0.786457142857143,275.606617647059,268.636363636364,260.173387096774,0.571479479768786,0.482909537572254,15.1973684210526,11.3421828908555,0.317518895348837,0.799443567251462,0.615469970845481,0.425982142857143,417.24,408.59,417.07,410.8,420.7,413.5,414.89,418.07,447.37,438.39,0.19734645190333,0.235922330097087,0.108621369251134,0.346395707596637,-0.237847000140832,-0.324730002149526,-0.323959109706419,-0.232525770602958,0.479591836734694,0.479591836734694,0.479529170931423,-0.178202586613802,0.323704409370138,0.103575681620809,0.214890569040987,-0.187649334395267,-0.169191919191919,-0.0703871894546246,0.232671332756829,0.0401458090952558,0.356934001670844,-0.214062616196921,0.200555611192865,0.115017232923102,0.0800635345574042,0.0465303993641963,-0.143268222759462,-0.0408189922607192,-0.12445435343816,-0.201598905474669,-0.115240788033564,-0.162606061955771,-0.158676603887602,-0.126499032882012,-0.00735742068513046,-0.104295797809093
Qatar,QAT0004,0.443251476530929,0.32,-0.0689344791549778,0.643283489096573,5.66800920598389,48.7405991077119,48.8787492022974,48.9666444296198,97,97,97,-0.05125,0.265007785736531,0.440970042796006,0.701412991939308,250.173300165838,266.55857385399,285.074007220217,0.557238886244645,0.380398938223938,15.207358902401,11.0645631067961,0.315189565217391,0.673590288962577,0.373027733080928,0.334878513577894,457.08,453.02,450.38,455.64,462.16,455.13,450.33,461.6,459.93,464.18,0.258586605906599,0.286407766990291,0.00387094156159373,0.378648305321114,-0.206720281580331,-0.363660274200983,-0.361985902159167,-0.282599131469666,0.479591836734694,0.479591836734694,0.479529170931423,-0.227651515151515,0.341066031968043,0.0829292351346663,0.191201390512342,-0.22700456454029,-0.173039678048167,-0.0195517920383328,0.230077039686046,0.0136223287081007,0.357726897015952,-0.221061434282451,0.199807039630232,0.0727222032447261,-0.026630169570779,0.0135861106123123,-0.0580325624184335,0.0317245207850307,-0.0462802159117578,-0.110034510220335,-0.0207041225829988,-0.0698951072311427,-0.0872897572766643,-0.0212524177949709,0.0220722620553916,-0.0390492574695778
Qatar,QAT0005,1.27801418439716,1.36,-0.0622458091524875,0.690921985815603,4.35,52.225,52.3658536585366,52.3246753246753,97,97,97,-0.552222222222222,0.478857142857143,0.326421052631579,0.469791666666667,191.893939393939,270.223880597015,275.764705882353,0.609574468085106,0.400214606741573,15.1398601398601,11.2142857142857,0.374979069767442,0.699728735632184,0.529623863636364,0.42,364.87,335.24,372.28,356.94,363.42,367.28,357.68,356.37,350.56,375.83,0.412127148451374,0.488349514563107,0.0520100381533046,0.388864216551471,-0.274918012875015,-0.321429514576601,-0.319722375478732,-0.230328964729505,0.479591836734694,0.479591836734694,0.479529170931423,-0.379461279461279,0.393580198791659,0.0413506543127329,0.126682915506035,-0.317185393587715,-0.166252072968491,-0.0385570228652065,0.2396113218839,0.0187494131132947,0.352369852369852,-0.217286914765906,0.219021457649337,0.0815064510026592,0.0422844773783462,0.0443671766342142,-0.255311182901521,-0.160581915553669,-0.229570523351326,-0.311582365073207,-0.245850054724553,-0.265539050842928,-0.273914795044818,-0.275676982591876,-0.23419560429261,-0.262567359020417
Qatar,QAT0006,0.96192513368984,0.96,-0.0796887979385523,0.536789473684211,4.05102040816327,50.2040816326531,50.6632653061225,50.5918367346939,97,97,97,-0.545130434782609,0.262324324324324,-0.0920168067226891,0.263050847457627,204.782608695652,250.531914893617,252.888888888889,0.551210714285714,0.468836936936937,14.5989847715736,9.53571428571429,-0.0755576576576577,0.702256097560976,0.284792741935484,0.482786885245902,342.76,316.68,348.1,342.01,341.3,336.61,357.44,338.43,342.72,349.38,0.35398789057518,0.410679611650485,-0.0735290782491888,0.355811031205735,-0.290388109573964,-0.345922941260315,-0.340357658752024,-0.257301844033707,0.479591836734694,0.479591836734694,0.479529170931423,-0.377312252964427,0.34040706463626,-0.110532416233281,0.0690949435815118,-0.297241611302666,-0.202718676122931,-0.0852587211490297,0.228978851979471,0.0365046797942862,0.309443235839175,-0.259603841536615,0.0742334872713766,0.0823558118555476,-0.0654605240743012,0.0670717526619394,-0.302614407051625,-0.190885935408027,-0.28631776578268,-0.34206979641012,-0.296287851149216,-0.333841836848317,-0.274398227414644,-0.319052224371373,-0.252565724729369,-0.329483644091381
Romania,ROU0001,-1.3268487394958,-1.1,-0.0845776513800797,-0.903608695652174,8.625,50.4635761589404,51.0064935064935,50.5666666666667,97,97,97,0.219935064935065,-1.08447257383966,-0.684294871794872,0.37171974522293,210.518518518519,217.074074074074,167.1484375,0.318824203821656,0.224306369426752,12.3,16.2448979591837,0.284242948717949,0.638719078947369,0.577413071895425,0.356623376623377,431.79,438.54,427.82,426.28,419.92,430.77,427.64,425.65,416.44,426.92,-0.066993519997778,0.0106796116504854,-0.108714696310295,0.0469226143209892,-0.0537167496659784,-0.342777880946579,-0.336197750614513,-0.257693634250581,0.479591836734694,0.479591836734694,0.479529170931423,-0.14547422274695,0.00967931338180184,-0.325515379961841,0.0993648315384206,-0.288365928791461,-0.264677640603567,-0.260300543376702,0.186643628182915,-0.0267648918660893,0.126984126984127,-0.090464757331504,0.189861795390927,0.0610031691236707,0.0633154977711875,0.0214493434243087,-0.112139235360818,0.00808216046762233,-0.0992255339122272,-0.16998836045823,-0.117019336008756,-0.124145380041423,-0.132994259240608,-0.108172147001934,-0.0798303575612728,-0.133313937308675
Romania,ROU0002,-0.900024865312889,-0.88,-0.0557869029170282,-0.440290155440415,7.2192320315064,49.8147551546392,50.2612060625605,49.6729950900164,97,97,97,-0.0230440212300968,-0.706383464894059,-0.557777777777778,0.503287628544718,176.21083106267,165.435306262904,161.328047921071,0.0541332395247029,0.0300176082862524,13.6696762141968,12.6916342412451,0.218202481155779,0.397099593495935,0.229722357343312,0.104790177183712,445.61,446.3,444.45,448.96,437.88,446.76,446.49,439.15,439.35,439.75,0.0115135438606716,0.0533980582524272,0.0984954995424612,0.146279676448676,-0.126455381340735,-0.350641558152189,-0.345230596107541,-0.271604275272745,0.479591836734694,0.479591836734694,0.479529170931423,-0.219104248857605,0.102525206438021,-0.279592659810446,0.1360132670041,-0.341453259477493,-0.360304988402029,-0.272183051358258,0.138423311142735,-0.0770349534823017,0.235688588428315,-0.180042834254324,0.168638519508879,-0.0201969668361157,-0.0896958362628012,-0.0696169039391308,-0.082572045955371,0.0207523756653495,-0.0601971368223422,-0.123675236364379,-0.0760671287851149,-0.0885352871745763,-0.0950246751938765,-0.0755319148936171,-0.0261493040911007,-0.100855111695803
Russian Federation,RUS9797,-0.719343725943033,-0.73,-0.0439690094225693,-0.0767200463052286,9.69016697588126,44.5018989190768,44.5162233265127,44.4464023494861,4.4123494551711,6.57943031925062,6.9011661250239,0.1840625,-0.39546156817304,-0.0916773070226349,0.283607411696584,135.239797438189,222.674418604651,280.169902912621,-0.110519791364822,0.497924716487351,13.9460139318885,19.7455303933254,0.0690720511330622,0.544575607638889,0.761466541353384,0.255749711649366,482.17,491.19,477.97,495.91,462.89,486.91,481.37,471,475.15,486.3,0.0447467967420416,0.0825242718446602,0.183550183990714,0.224246031744116,0.00139816977109408,-0.415033102506202,-0.414859491424732,-0.352959951431858,-0.465180107600295,-0.443067037558667,-0.442669742834965,-0.156344696969697,0.178877104677835,-0.110409185852136,0.0748210060436166,-0.404851377271661,-0.254306632213609,-0.0295636748834854,0.108427495561316,0.0440308200696915,0.257620153324488,-0.00221351949599857,0.12071281008229,0.0293647329450151,0.14431353918171,-0.0150279206831223,-0.00435377933719855,0.0940469581686967,0.0184698427599156,-0.0278021686304139,-0.0190395840933966,0.000879673963877781,-0.0247658374458656,0.00147485493230171,0.0577346642298139,0.0169124901965745
Serbia,SRB0001,-0.6268,-0.68,-0.0511138138522596,-0.9644,4.78571428571429,44.3333333333333,44.6666666666667,42.8571428571429,13.2692307692308,14.8846153846154,14.8461538461538,-0.524117647058823,-0.9168,0.4825,0.316470588235294,180.333333333333,184.666666666667,110.357142857143,0.276535294117647,0.0143888888888889,11.52,19.4666666666667,0.397782352941176,1.39628823529412,0.677405882352941,0.106470588235294,337.58,293.04,365.11,325.37,365.32,344.6,353.56,321.32,327.28,344,0.0617686566748229,0.0922330097087378,0.13212823755866,0.0338861288823761,-0.252372854887127,-0.417076108736695,-0.413036125878824,-0.377697918786619,-0.374803767660911,-0.358320251177394,-0.361349500039367,-0.370944741532977,0.0508540245566167,0.0980036297640653,0.0839750942159594,-0.335074145712444,-0.324691358024691,-0.376241753621399,0.178939607614524,-0.0810787112502552,0.0650793650793651,-0.00924369747899162,0.226349697252684,0.315596536787561,0.107320220018721,-0.0690092448662358,-0.313696754455403,-0.229484374489763,-0.24639755925839,-0.37604909027792,-0.241517694272163,-0.316047925528361,-0.282213717393494,-0.360420696324952,-0.288743614977272,-0.343094593568953
Serbia,SRB0002,-0.370348837209302,-0.45,-0.0439258726242209,0.0644186046511628,5.12941176470588,43.8203592814371,44.2222222222222,44.1385542168675,3.51908396946565,5.66412213740458,6.13358778625954,0.0180459770114943,-0.216007751937985,-0.0849704142011834,-0.314556213017752,169.215568862275,183.216049382716,140.756097560976,-0.0577266272189349,0.302555029585799,14.1279069767442,10.9127906976744,0.531733727810651,-0.0158068965517241,0.298410344827586,0.0218497109826589,536.18,537.45,542.81,544.28,526.29,536.2,549.18,525.5,529.56,526.06,0.108938529382447,0.136893203883495,0.183860644291727,0.254512728400121,-0.234588921199477,-0.423293327865274,-0.418422769689318,-0.357751829090374,-0.474295061536065,-0.452406916965259,-0.450526225319759,-0.206652734238941,0.222944890383578,-0.1079747419968,-0.0917983880272288,-0.352277649729554,-0.327377686328304,-0.314181333609837,0.11804513823163,-0.00651891909601837,0.272056109265412,-0.224887629470393,0.26939734801255,-0.158960871029958,-0.0594677048885782,-0.0996092839283848,0.111197877666289,0.169578421447931,0.170640694672612,0.0709705744215964,0.12552444363371,0.110649622519654,0.111823950045322,0.133244680851064,0.185224237311964,0.117501960685101
Serbia,SRB0003,-0.532621359223301,-0.68,-0.0464533459965597,-0.470073349633252,3.15849056603774,44.1401515151515,44.5884615384615,44.0544747081712,5.67228915662651,8.26746987951807,8.2144578313253,-0.385762081784387,-0.483560975609756,-0.100330882352941,-0.317022058823529,136.293893129771,154.697674418605,163.369047619048,-0.254624163568773,0.151881343283582,13.239608801956,8.25563909774436,0.359752611940299,0.484986466165414,0.323866791044776,-0.0514760147601476,429.52,422,437.05,424.59,427.33,431.62,424.66,428.5,422.02,426.77,0.0790912316589716,0.0922330097087378,0.165670139339517,0.13989277322994,-0.336570268294416,-0.419417462438415,-0.413983968010863,-0.359060587132313,-0.452323580034423,-0.42584214408655,-0.429227657816527,-0.329018812661935,0.157242870928027,-0.113550229529198,-0.0924852531541865,-0.403220281423952,-0.380189491817399,-0.268016286423939,0.0821751505558599,-0.0455040639386318,0.201556254123491,-0.29187464459468,0.21412816529238,0.00933883817774173,-0.0482648610033903,-0.126124845393099,-0.116995785284868,-0.0189236848120694,-0.0775639521239145,-0.173439382491679,-0.100123130244436,-0.122252410752066,-0.138996877832612,-0.101281431334623,-0.0667557055157224,-0.133693424747641
Serbia,SRB0004,-0.627717601547389,-0.68,-0.046386193078637,-0.498053949903661,4.46820809248555,44.0571428571429,44.2586206896552,44.2046783625731,4.04423076923077,5.97884615384615,5.77307692307692,-0.0718452380952381,-0.577195357833656,-0.169085545722714,-0.287109144542773,137.086956521739,138.609329446064,182.369822485207,-0.0279155425219942,0.181714749262537,12.9612403100775,10.1408045977012,0.356514454277286,0.131058407079646,0.296223008849558,0.00964497041420117,440.66,436.56,443.55,439.63,440.86,440.84,436.67,441.97,438.29,444.25,0.0615998793227702,0.0922330097087378,0.166153446305041,0.133892430057473,-0.268801573254118,-0.420423523104645,-0.417981622135873,-0.356722559190959,-0.468936420722135,-0.449195447409733,-0.454216203448547,-0.233892496392496,0.134249434638393,-0.138506550171584,-0.0841529650536972,-0.401993104028257,-0.409982723248029,-0.22922560825005,0.123475999686294,-0.0377850010963967,0.179463516672819,-0.2443494639235,0.213087525878872,-0.109604410393675,-0.0604303052168896,-0.104022681074141,-0.0931623200188271,0.0048492962805734,-0.0623093170617226,-0.14272732841886,-0.0692721634439985,-0.101719261519275,-0.114805116325914,-0.0687137330754352,-0.028633019354234,-0.0894704885268298
Serbia,SRB0005,-0.141860465116279,-0.22,-0.0475540502589335,0.6348,4.73096446700508,44.3128205128205,44.2947368421053,44.1725888324873,3.35643564356436,6.01980198019802,6.11551155115512,-0.359798994974874,-0.00232558139534885,-0.245929648241206,-0.294623115577889,169.917525773196,174.534391534392,145.658163265306,-0.195977272727273,0.210191457286432,15.645,10.970297029703,0.525705527638191,-0.167928,-0.1947085,-0.47995,547.22,552.68,557.46,545.98,539.33,551.68,543.26,546.26,546.66,531.04,0.150965117640097,0.181553398058252,0.157748249220018,0.376829050359198,-0.255205773965242,-0.41732472306641,-0.417543896225501,-0.357222055812824,-0.475954738330976,-0.448777530814306,-0.450711243079272,-0.321151210598447,0.27541800184016,-0.166399146367044,-0.0862459931971836,-0.351191449480548,-0.343454830491868,-0.304173612637225,0.092859201208323,-0.0304169687995985,0.392460317460317,-0.223437890007488,0.267460078940191,-0.210083628200284,-0.276478885016195,-0.281066759388039,0.134817398001754,0.194445351533161,0.20502229523586,0.0744420167037635,0.155258117475374,0.145123933812885,0.099899284922953,0.183438104448743,0.225291719387038,0.130100943658765
Serbia,SRB0006,-0.478776978417266,-0.45,-0.0476203778779435,-0.288485576923077,3.71212121212121,44.5413533834587,44.8150943396226,44.562015503876,7.78321678321678,9.47552447552447,10.5174825174825,-0.24288256227758,-0.446906474820144,0.015719696969697,-0.151749049429658,137.465648854962,159.053639846743,136.535714285714,-0.110960456273764,0.213905,13.6430288461538,9.13754646840149,0.393521153846154,0.361894680851064,0.272106007067138,-0.0216901408450704,424.66,418.25,427.62,423.93,422.8,424.89,426.99,422.88,413.66,420.33,0.0889949987583409,0.136893203883495,0.157270882021901,0.178833644464117,-0.30792376577631,-0.414554916426895,-0.411237190115696,-0.351160349508536,-0.430783502212074,-0.413515056372199,-0.405655245471008,-0.285721988568964,0.166243976169678,-0.0714266072705274,-0.0464482031837487,-0.401407119760214,-0.372122889172698,-0.322797378510863,0.10834721703094,-0.0294561308183912,0.233573717948718,-0.269641685670551,0.224980285325113,-0.0320281471230654,-0.0710436879193345,-0.115353875688064,-0.127393508910806,-0.0250465336511773,-0.0996949072987561,-0.174787118907108,-0.110452389638818,-0.137240273478387,-0.13430355524222,-0.114869439071567,-0.0863442523079806,-0.149986085460571
Serbia,SRB0007,-0.420879120879121,-0.45,-0.0482975225573285,-0.206456043956044,4.25108225108225,44.5506607929515,44.6289592760181,44.4065420560748,4.56403269754768,7.10626702997275,7.47683923705722,-0.249585062240664,-0.38504132231405,-0.314340425531915,-0.32531914893617,130.484444444444,126.374429223744,133.946341463415,-0.0889811158798283,0.154337656903766,13.6098901098901,9.38888888888889,0.40726974789916,0.185013865546218,0.0919854166666667,-0.314267782426778,449.5,447.07,456.58,443.42,451.8,450.44,442.3,450.68,457.25,447.04,0.0996443346412412,0.136893203883495,0.152397396991941,0.196424594741189,-0.280036312527507,-0.414442111102488,-0.413493137514329,-0.353580405575383,-0.463632319412779,-0.43769115275538,-0.43677748989706,-0.287753049163838,0.181435964506782,-0.191230644476194,-0.0947964203164819,-0.412209757145927,-0.432639945881955,-0.3280836643876,0.112351323347696,-0.044868520038354,0.230943659515088,-0.263305322128852,0.229398639939313,-0.0914718059182013,-0.150310952389335,-0.221153857344871,-0.0742495881560086,0.0220096006269797,-0.0317296409293593,-0.1349880541545,-0.0443268879970813,-0.0803398436630069,-0.103464598650418,-0.0476547388781432,0.0157926800693566,-0.0824120221620664
Serbia,SRB0008,-0.4921484375,-0.45,-0.0454706269835842,0.02109375,5.0632183908046,43.7758620689655,43.7383720930233,43.6705202312139,4.003861003861,6.03474903474903,6.35907335907336,-0.0418823529411765,-0.4216015625,0.0441317365269461,0.106746987951807,175.075144508671,174.633720930233,141.098265895954,0.15664251497006,0.365399397590361,14.1171875,11.235632183908,0.661356024096386,0.122851764705882,0.187145294117647,-0.0979289940828403,505.24,499.29,518.63,508.48,497.05,511.41,494.24,498.3,499.07,493.48,0.0865355440380574,0.136893203883495,0.172742876590799,0.245221862825691,-0.23801396398849,-0.423832631792099,-0.424287008372546,-0.365037114793432,-0.469348357103459,-0.4486250098495,-0.448218287010508,-0.224812834224599,0.172458006480218,-0.0611137072497474,0.0255562640534283,-0.343210608110374,-0.343270887166236,-0.313482786216011,0.157098031583848,0.00974136396552594,0.271205357142857,-0.216748768472906,0.311053772566888,-0.112362385294904,-0.108433101800078,-0.142922862950679,0.045003316146424,0.10727231166117,0.113893452241258,-0.00213391599109675,0.0588516964611456,0.0554417299512283,0.00115822338604088,0.067480657640232,0.113782276582783,0.035077288941736
